"EisaiShishoka_ID","TekiyoKaishi_DT","TekiyoShuryo_DT","KeishoMotoRecord_KEY","KeishoSakiRecord_KEY","Del_FLG","Sakuseisha_ID","Sakusei_DT","SakuseiProgram_ID","Koshinsha_ID","Koshin_DT","KoshinProgram_ID","DaihyoDairiten_CD","JissekiShukeiKaiso","KozaDairiten_CD","Shishoka_CD","JissekiShukeiName_KJ","JissekiShukeiName_RKJ","JissekiShukeiName_KN","Jusho_CD","Jusho_KJ","Jusho_KJ_Clean","JushoBanchi_KJ","JushoBanchi_KN","TEL_NO","JissekiShukeiPrint_CD","ShiryoHaisoSaki_CD","HansokuShiten_CD","KuriniKai_KBN","KuriniKaiHenko_FLG","IyakuSo_KBN","Oncology_Mitoroku_Site","Hokatu_Mitoroku_Site","I_MitorokuShiten_CD","Yaku_MitorokuShiten_CD","Data_Status"
"210","01/09/2024 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","03/29/2018 18:50:00","803001","itg45886","03/27/2026 14:52:08","PVU_XP_1302","23009","0000000000","14005","000","横浜営業部計","横浜営業部","ﾖｺﾊﾏｴｲｷﾞﾖｳﾌﾞｹｲ","14000","神奈川県","","","","","075","","51","X","","1","69","69","","16","10"
"211","10/14/2025 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/29/2018 18:50:00","803001","itg45886","03/27/2026 14:52:08","PVU_XP_1302","23009","0000001000","14005","000","横浜営業部","横浜","ﾖｺﾊﾏｴｲｷﾞﾖｳﾌﾞｹｲ","14102","神奈川県横浜市神奈川区三枚町５４－２","","","","","001","","51","","","1","69","69","","16","10"
"212","01/09/2024 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","03/29/2018 18:50:00","803001","itg45886","03/27/2026 14:52:08","PVU_XP_1302","23009","0000001001","14005","000","横浜支店","横浜","ﾖｺﾊﾏ ｼﾃﾝ ｹｲ","14000","神奈川県","","","","","002","","51","","","1","69","69","","16","10"
"213","10/14/2025 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","03/29/2018 18:50:00","803001","itg45886","03/27/2026 14:52:08","PVU_XP_1302","23009","0000001003","14005","000","川崎支店","川崎","ｶﾜｻｷｼﾃﾝｹｲ","14000","神奈川県","","","","","014","","51","","","1","69","69","","16","10"
"215","10/14/2025 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","03/29/2018 18:50:00","803001","itg45886","03/27/2026 14:52:08","PVU_XP_1302","23009","0000001005","14005","000","宮前支店","宮前","ﾐﾔﾏｴｼﾃﾝｹｲ","14000","神奈川県","","","","","019","","51","","","1","69","69","","16","10"
"216","10/14/2025 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","03/29/2018 18:50:00","803001","itg45886","03/27/2026 14:52:08","PVU_XP_1302","23009","0000001002","14005","000","緑支店","緑","ﾐﾄﾞﾘｼﾃﾝｹｲ","14000","神奈川県","","","","","045","","51","","","1","69","69","","16","10"
"217","10/14/2025 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","03/29/2018 18:50:00","803001","itg45886","03/27/2026 14:52:08","PVU_XP_1302","23009","0000001006","14005","000","保土ケ谷支店","保土ケ谷","ﾎﾄﾞｶﾞﾔｼﾃﾝｹｲ","14000","神奈川県","","","","","027","","51","","","1","69","69","","16","10"
"218","10/14/2025 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","03/29/2018 18:50:00","803001","itg45886","03/27/2026 14:52:08","PVU_XP_1302","23009","0000001009","14005","000","磯子支店","磯子","ｲｿｺﾞｼﾃﾝｹｲ","14000","神奈川県","","","","","040","","51","","","1","69","69","","16","10"
"219","10/14/2025 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","03/29/2018 18:50:00","803001","itg45886","03/27/2026 14:52:08","PVU_XP_1302","23009","0000001008","14005","000","瀬谷支店","瀬谷","ｾﾔｹｼﾃﾝｹｲ","14000","神奈川県","","","","","049","","51","","","1","69","69","","16","10"
"221","10/14/2025 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","03/29/2018 18:50:00","803001","itg45886","03/27/2026 14:52:08","PVU_XP_1302","23009","0000001011","14005","000","横須賀支店","横須賀","ﾖｺｽｶｼﾃﾝｹｲ","14000","神奈川県","","","","","055","","51","","","1","69","69","","16","10"
"222","10/14/2025 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","03/29/2018 18:50:00","803001","itg45886","03/27/2026 14:52:08","PVU_XP_1302","23009","0000001012","14005","000","鎌倉支店","鎌倉","ｶﾏｸﾗｼﾃﾝｹｲ","14000","神奈川県","","","","","060","","51","X","","1","69","69","","16","10"
"223","12/01/2023 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/29/2018 18:50:00","803001","itg46273","02/26/2026 15:54:04","PVU_XP_1302","13013","0000000000","14025","000","代理店","代理店","ﾀﾞｲﾘﾃﾝ","14113","神奈川県横浜市緑区鴨居町","","","","","999","","51","X","","3","69","69","","16","10"
"226","01/09/2024 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/29/2018 18:50:00","803001","itg45886","03/27/2026 14:52:08","PVU_XP_1302","23009","0000002000","14034","000","湘南営業部","湘南","ｼﾖｳﾅﾝｴｲｷﾞﾖｳﾌﾞｹｲ","14212","神奈川県厚木市愛甲","","","","","001","","51","","","1","69","69","","16","10"
"227","01/09/2024 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","03/29/2018 18:50:00","803001","itg45886","03/27/2026 14:52:08","PVU_XP_1302","23009","0000002010","14034","000","厚木支店","厚木","ｱﾂｷﾞｼﾃﾝｹｲ","14000","神奈川県","","","","","003","","51","","","1","69","69","","16","10"
"229","01/09/2024 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","03/29/2018 18:50:00","803001","itg45886","03/27/2026 14:52:08","PVU_XP_1302","23009","0000000000","14034","000","湘南営業部計","湘南営業部","ｼﾖｳﾅﾝｴｲｷﾞﾖｳﾌﾞｹｲ","14000","神奈川県","","","","","999","","51","X","","1","69","69","","16","10"
"230","01/09/2024 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","03/29/2018 18:50:00","803001","itg45886","03/27/2026 14:52:08","PVU_XP_1302","23009","0000002030","14034","000","藤沢支店","藤沢","ﾌｼﾞｻﾜｼﾃﾝｹｲ","14205","神奈川県藤沢市石川５丁目","","","","","011","","51","","","1","69","69","","16","10"
"231","01/09/2024 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","03/29/2018 18:50:00","803001","itg45886","03/27/2026 14:52:08","PVU_XP_1302","23009","0000002040","14034","000","小田原支店","小田原","ｵﾀﾞﾜﾗｼﾃﾝｹｲ","14000","神奈川県","","","","","015","","51","","","1","69","69","","16","10"
"232","01/09/2024 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","03/29/2018 18:50:00","803001","itg45886","03/27/2026 14:52:08","PVU_XP_1302","23009","0000002050","14034","000","相模原支店","相模原","ｻｶﾞﾐﾊﾗｼﾃﾝｹｲ","14000","神奈川県","","","","","019","","51","","","1","69","69","","16","10"
"233","01/09/2024 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","03/29/2018 18:50:00","803001","itg45886","03/27/2026 14:52:08","PVU_XP_1302","23009","0000002060","14034","000","座間支店","座間","ｻﾞﾏｼﾃﾝｹｲ","14000","神奈川県","","","","","023","","51","","","1","69","69","","16","10"
"236","10/02/2024 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","03/29/2018 18:50:00","803001","itg46273","03/31/2026 10:20:24","PVU_XP_1302","15003","0000000000","15003","000","代理店計","代理店計","ﾀﾞｲﾘﾃﾝｹｲ","15000","新潟県","","","","","999","","51","X","","3","69","69","","16","10"
"244","04/01/2016 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","03/29/2018 18:50:00","803001","PVUDC","03/29/2018 18:50:00","803001","16001","0000000000","15006","000","代理店計","代理店計","","","","","","","","","","51","","","3","","","","","9"
"245","01/09/2024 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","03/29/2018 18:50:00","803001","itg45886","03/27/2026 14:52:08","PVU_XP_1302","23009","0000000000","15012","000","代理店計","代理店計","ﾀﾞｲﾘﾃﾝ ｹｲ","15000","新潟県","","","","","000","","51","X","","1","69","69","","16","10"
"246","01/09/2024 00:00:00","12/31/9999 00:00:00","0","0","0","itg36979","03/29/2018 18:50:00","803001","itg45886","03/27/2026 14:52:08","PVU_XP_1302","23009","0000001000","15012","000","新潟営業部","新潟","ﾆｲｶﾞﾀｴｲｷﾞﾖｳﾌﾞｹｲ","15100","新潟県新潟市","","","","","005","","51","X","","1","69","69","","16","10"
"250","12/01/2023 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/29/2018 18:50:00","803001","itg46273","02/26/2026 15:54:04","PVU_XP_1302","13013","0000000000","15013","000","代理店計","代理店","ﾀﾞｲﾘﾃﾝｹｲ","15103","新潟県新潟市中央区美咲町１丁目２３－２","","","","","999","","51","X","","3","69","69","","16","10"
"251","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","03/29/2018 18:50:00","803001","PVUDC","03/29/2018 18:50:00","803001","16001","0000000000","16001","000","代理店計","代理店計","","","","","","","","","","53","X","","3","","","","","9"
"256","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","03/29/2018 18:50:00","803001","itg45886","04/04/2025 13:52:32","PVU_XP_1302","16004","0000000000","16004","000","代理店計","代理店計","ﾀﾞｲﾘﾃﾝｹｲ","17201","石川県金沢市大浦町ハ５５","","","","","000","","53","X","","3","69","69","","16","10"
"257","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/29/2018 18:50:00","803001","itg45886","04/04/2025 13:52:32","PVU_XP_1302","16004","0000009999","16004","999","ファイネスその他","ファその他","ﾌｱｲﾈｽ ｿﾉﾀ","17201","石川県金沢市大浦町ハ５５","","","","","180","","53","","","3","69","69","","16","10"
"258","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36979","03/29/2018 18:50:00","803001","itg45886","04/04/2025 13:52:32","PVU_XP_1302","16004","0000001000","16004","000","富山医薬営業部","富山医薬","ﾄﾔﾏｲﾔｸｴｲｷﾞﾖｳﾌﾞ ｹｲ","16201","富山県富山市太郎丸西町２丁目","","","","","048","","53","","","1","69","69","","16","10"
"259","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36979","03/29/2018 18:50:00","803001","itg45886","04/04/2025 13:52:32","PVU_XP_1302","16004","0000001010","16004","000","富山支店","富山支店","ﾄﾔﾏﾃﾝ ｹｲ","16000","富山県","","","","","023","","53","X","","1","69","69","","16","10"
"260","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36979","03/29/2018 18:50:00","803001","itg45886","04/04/2025 13:52:32","PVU_XP_1302","16004","0000001011","16004","000","高岡支店","高岡支店","ﾀｶｵｶﾃﾝ ｹｲ","16202","富山県高岡市笹川２６００","","","","","038","","53","X","","1","69","69","","16","10"
"264","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36979","03/29/2018 18:50:00","803001","itg45886","04/04/2025 13:52:32","PVU_XP_1302","16004","0000002000","16004","000","石川医薬営業部","石川医薬","ｲｼｶﾜｴｲｷﾞﾖｳﾌﾞ ｹｲ","17201","石川県金沢市大浦町","","","","","071","","53","X","","1","69","69","","16","10"
"265","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36979","03/29/2018 18:50:00","803001","itg45886","04/04/2025 13:52:32","PVU_XP_1302","16004","0000002010","16004","000","金沢支店","金沢支店","ｶﾅｻﾞﾜﾃﾝ ｹｲ","17201","石川県金沢市大浦町ハ５５","","","","","057","","53","X","","3","69","69","","16","10"
"266","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36979","03/29/2018 18:50:00","803001","itg45886","04/04/2025 13:52:32","PVU_XP_1302","16004","0000001012","16004","000","黒部支店","黒部支店","ｸﾛﾍﾞﾃﾝ ｹｲ","16207","富山県黒部市","","","","","044","","53","X","","1","69","69","","16","10"
"267","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36979","03/29/2018 18:50:00","803001","itg45886","04/04/2025 13:52:32","PVU_XP_1302","16004","0000002020","16004","000","小松支店","小松支店","ｺﾏﾂﾃﾝ ｹｲ","17000","石川県","","","","","063","","53","","","1","69","69","","16","10"
"268","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36979","03/29/2018 18:50:00","803001","itg45886","04/04/2025 13:52:32","PVU_XP_1302","16004","0000002021","16004","000","七尾支店","七尾支店","ﾅﾅｵﾃﾝ ｹｲ","17000","石川県","","","","","067","","53","X","","1","69","69","","16","10"
"275","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg09647","03/29/2018 18:50:00","803001","itg45886","03/27/2026 14:52:08","PVU_XP_1302","23009","0000000000","16005","000","代理店計","代理店計","ﾄﾔﾏｴｲｷﾞﾖｳﾌﾞ","16201","富山県富山市黒崎","","","","","999","","53","X","","3","69","69","","16","10"
"276","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg09704","03/29/2018 18:50:00","803001","itg45886","03/27/2026 14:52:08","PVU_XP_1302","23009","0000009999","16005","005","支店付","支店付","ｼﾃﾝﾂﾞｷ","16201","富山県富山市黒崎","","","","","900","","53","","","3","69","69","","16","10"
"277","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg09704","03/29/2018 18:50:00","803001","itg36186","03/05/2026 15:53:31","PVU_XP_1302","17001","0000000000","17001","000","代理店計","代理店計","ﾀﾞｲﾘﾃﾝ ｹｲ","17201","石川県金沢市無量寺町","","","","","000","","53","X","","3","69","69","","16","12"
"278","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg09704","03/29/2018 18:50:00","803001","itg46273","01/07/2026 09:30:31","PVU_XP_1302","17001","0000009999","17001","110","明祥その他","明祥その他","ﾒｲｼﾖｳ ｿﾉﾀ","17201","石川県金沢市無量寺町ハ１","","","","076-266-4141","200","","53","","","3","69","69","","16","10"
"279","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg09704","03/29/2018 18:50:00","803001","itg46273","01/07/2026 09:30:31","PVU_XP_1302","17001","0000001100","17001","000","石川県","石川","ｲｼｶﾜｹﾝ ｹｲ","17201","石川県金沢市無量寺町","","","","","089","","53","","","1","69","69","","16","10"
"281","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36979","03/29/2018 18:50:00","803001","itg45886","04/04/2025 13:52:32","PVU_XP_1302","16004","0000003000","16004","000","福井医薬営業部","福井医薬","ﾌｸｲｴｲｷﾞﾖｳﾌﾞ ｹｲ","18201","福井県福井市重立町２８－４２","","","","0776-52-3939","085","","53","X","","1","69","69","","16","10"
"282","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36979","03/29/2018 18:50:00","803001","itg45886","04/04/2025 13:52:32","PVU_XP_1302","16004","0000003010","16004","000","福井支店","福井支店","ﾌｸｲﾃﾝ ｹｲ","18201","福井県福井市重立町２８－４２","","","","0776-52-3939","080","","53","X","","1","69","69","","16","10"
"283","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36979","03/29/2018 18:50:00","803001","itg45886","04/04/2025 13:52:32","PVU_XP_1302","16004","0000003011","16004","000","敦賀支店","敦賀支店","ﾂﾙｶﾞﾃﾝｹｲ","18202","福井県敦賀市市野々町２丁目２－２","","","","","083","","53","X","","1","69","69","","16","10"
"284","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg09647","03/29/2018 18:50:00","803001","itg46273","01/07/2026 09:30:31","PVU_XP_1302","17001","0000001500","17001","000","富山県","富山","ﾄﾔﾏｹﾝ ｹｲ","16201","富山県富山市問屋町１丁目","","","","","170","","53","X","","1","69","69","","16","10"
"285","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","03/29/2018 18:50:00","803001","itg46273","01/07/2026 09:30:31","PVU_XP_1302","17001","0000001520","17001","000","高岡支店","高岡","ﾀｶｵｶ ｹｲ","16202","富山県高岡市羽広２丁目","","","","","158","","53","X","","1","69","69","","16","10"
"288","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg09647","03/29/2018 18:50:00","803001","itg45886","03/27/2026 14:52:08","PVU_XP_1302","23009","0000000000","17004","000","代理店計","代理店計","ｶﾅｻﾞﾜｴｲｷﾞﾖｳﾌﾞ","17201","石川県金沢市問屋町２丁目","","","","","999","","53","X","","3","69","69","","16","10"
"289","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg09704","03/29/2018 18:50:00","803001","itg45886","03/27/2026 14:52:08","PVU_XP_1302","23009","0000009999","17004","015","支店付","支店付","ｼﾃﾝﾂﾞｷ","17201","石川県金沢市問屋町２丁目","","","","","150","","53","","","3","69","69","","16","10"
"291","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg09704","03/29/2018 18:50:00","803001","itg45886","03/27/2026 14:52:08","PVU_XP_1302","23009","0000001010","17004","000","金沢支店","金沢","ｶﾅｻﾞﾜ ｼﾃﾝ","17201","石川県金沢市問屋町２丁目５０","","","","","060","","53","X","","1","69","69","","16","10"
"295","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg09704","03/29/2018 18:50:00","803001","itg45886","03/27/2026 14:52:08","PVU_XP_1302","23009","0000000000","18009","000","代理店計","代理店計","ﾀﾞｲﾘﾃﾝｹｲ","18000","福井県","","","","","999","","53","X","","3","69","69","","16","10"
"296","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36979","03/29/2018 18:50:00","803001","itg45886","03/27/2026 14:52:08","PVU_XP_1302","23009","0000001010","18009","000","福井支店","福井","ﾌｸｲ ｼﾃﾝ","18201","福井県福井市米松２丁目２０－１５","","","","","034","","53","X","","1","69","69","","16","10"
"299","01/09/2024 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/29/2018 18:50:00","803001","itg45886","03/27/2026 14:52:08","PVU_XP_1302","23009","0000000000","19003","000","甲府営業部","甲府営業部","ｺｳﾌｴｲｷﾞﾖｳｼﾖ","19214","山梨県中央市山之神","","","","","210","","51","X","","1","69","69","","16","10"
"300","01/08/2022 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","03/29/2018 18:50:00","803001","itg39895","01/05/2022 10:08:11","PVU_XP_1302","20001","0000000000","20001","000","代理店計","代理店計","ﾀﾞｲﾘﾃﾝｹｲ","20000000000","長野県","","","","","999","","51","","","3","69","69","","16","12"
"303","05/08/2024 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","03/29/2018 18:50:00","803001","itg39895","05/08/2024 08:53:34","PVU_XP_1302","20005","0000000000","20005","000","代理店計","代理店計","ﾀﾞｲﾘﾃﾝｹｲ","20202","長野県松本市","","","","","999","","51","X","","3","69","69","","16","12"
"304","01/09/2024 00:00:00","12/31/9999 00:00:00","0","0","0","itg09647","03/29/2018 18:50:00","803001","itg45886","03/27/2026 14:52:08","PVU_XP_1302","23009","0000000000","20010","000","代理店計","代理店計","ﾅｶﾞﾉｴｲｷﾞﾖｳﾌﾞ","20215","長野県塩尻市","","","","","999","","51","X","","3","69","69","","16","10"
