"Dairiten_CD","TekiyoKaishi_DT","TekiyoShuryo_DT","Del_FLG","Sakuseisha_ID","Sakusei_DT","SakuseiProgram_ID","Koshinsha_ID","Koshin_DT","KoshinProgram_ID","DairitenName_KJKC","DairitenName_KJ","DairitenName_KJR","DairitenName_KJK","DairitenName_KN","DairitenName_KNR","Shiten_CD","Chiku_CD","Jusho_CD","Banchi_KJ","Banchi_KN","TEL_NO","FAX_NO","DairitenKanri_KBN","Dairiten_KBN","TorihikiKaishi_DT","TorihikiChushi_DT","Toroku_DT","ChikiHokatsu_CD"
"38001","04/01/2026 00:00:00","12/31/9999 00:00:00","0","itg37786","02/19/2026 14:34:02","PVU_EX_1400","itg37786","02/19/2026 14:34:02","PVU_EX_1400","四国アルフレッサ（株）愛媛・徳島統括部","四国アルフレッサ愛媛・徳島","四国ＡＦ愛媛・徳島","四ＡＦ愛徳","ｼｺｸｱﾙﾌﾚﾂｻ ｴﾋﾒ･ﾄｸｼﾏ","ｼｺｸAF ｴ･ﾄｸ","54","","","","","","","","1","","","20260401",""
"38010","04/01/2016 00:00:00","12/31/9999 00:00:00","0","ips00023","03/29/2018 18:50:00","803001","ips00023","03/29/2018 18:50:00","803001","（株）アスティス","（株）アスティス","アスティス","アスティス","KK ｱｽﾃｲｽ","KK ｱｽﾃｲｽ","54","","","","","0897-46-2500","0897-46-0350","","1","20000401","","19911127",""
"38019","04/01/2015 00:00:00","12/31/9999 00:00:00","0","ecl05317","03/29/2018 18:50:00","803001","ecl05317","03/29/2018 18:50:00","803001","（株）リードＨＣ四国営業部","（株）リードＨＣ四国営業部","リードＨＣ四国営業部","ＲＨＣ四国","KK ﾘ-ﾄﾞﾍﾙｽｹｱｼｺｸ","ﾘ-ﾄﾞHCｼｺｸ","54","","","","","089-955-8111","089-955-8282","","1","20071210","","20100617",""
"38888","04/01/2013 00:00:00","12/31/9999 00:00:00","0","ips00015","03/29/2018 18:50:00","803001","ips00015","03/29/2018 18:50:00","803001","愛媛の代理店","愛媛の代理店","愛媛の代理店","愛・代理店","ｴﾋﾒﾉ ﾀﾞｲﾘﾃﾝ","ｴﾋﾒ","54","","","","","0000-00-0000","","","9","19000101","","19000101",""
"38889","04/01/2013 00:00:00","12/31/9999 00:00:00","0","ecl04742","03/29/2018 18:50:00","803001","ecl04742","03/29/2018 18:50:00","803001","愛媛の代理店","愛媛の代理店","愛媛の代理店","愛・代理店","ｴﾋﾒﾉ ﾀﾞｲﾘﾃﾝ","ｴﾋﾒ","54","","","","","0000-00-0000","","","9","19000101","","19000101",""
"39001","04/01/2016 00:00:00","12/31/9999 00:00:00","0","ips00023","03/29/2018 18:50:00","803001","ips00023","03/29/2018 18:50:00","803001","中澤氏家薬業（株）","中澤氏家薬業（株）","中澤氏家薬業","中澤氏家","ﾅｶｻﾞﾜ ｳｼﾞｹﾔｸｷﾞﾖｳKK","ﾅｶｻﾞﾜ ｳｼﾞｹ","54","","","","","0000-00-0000","","","1","19000101","","19000101",""
"39017","05/01/2017 00:00:00","12/31/9999 00:00:00","0","ecl07189","03/29/2018 18:50:00","803001","ecl07189","03/29/2018 18:50:00","803001","中澤氏家薬業（株）","中澤氏家薬業（株）","中澤氏家薬業（株）","中澤氏家薬","ﾅｶｻﾞﾜ ｳｼﾞｹﾔｸｷﾞﾖｳKKﾔｸ","ﾅｶｻﾞﾜ ｳｼﾞｹ","54","","","","","088-802-5111","088-878-2111","","1","20071210","","20071210",""
"39888","04/01/2013 00:00:00","12/31/9999 00:00:00","0","ips00015","03/29/2018 18:50:00","803001","ips00015","03/29/2018 18:50:00","803001","高知の代理店","高知の代理店","高知の代理店","高・代理店","ｺｳﾁﾉ ﾀﾞｲﾘﾃﾝ","ｺｳﾁ","54","","","","","0000-00-0000","","","9","19000101","","19000101",""
"39889","04/01/2013 00:00:00","12/31/9999 00:00:00","0","ecl04742","03/29/2018 18:50:00","803001","ecl04742","03/29/2018 18:50:00","803001","高知の代理店","高知の代理店","高知の代理店","高・代理店","ｺｳﾁﾉ ﾀﾞｲﾘﾃﾝ","ｺｳﾁ","54","","","","","0000-00-0000","","","9","19000101","","19000101",""
"40001","04/01/2026 00:00:00","12/31/9999 00:00:00","0","itg37786","02/25/2026 13:29:44","PVU_EX_1400","itg37786","02/25/2026 13:29:44","PVU_EX_1400","（株）アトル福岡統括営業部","（株）アトル福岡統括営業部","アトル福岡統括営業部","アトル福岡","ｱﾄﾙﾌｸｵｶﾄｳｶﾂｴｲｷﾞｮｳﾌﾞ","ｱﾄﾙﾌｸｵｶ","55","","","","","092-451-8772","092-451-8839","","1","19000101","","19000101",""
"40002","10/06/2022 00:00:00","12/31/9999 00:00:00","0","itg19647","10/06/2022 14:02:04","PVU_EX_1400","itg19647","10/06/2022 14:02:04","PVU_EX_1400","（株）アトル福岡病院営業部","（株）アトル福岡病院営業部","アトル福岡病院","アトル福病","KK ｱﾄﾙ ﾌｸｵｶﾋﾞﾖｳｲﾝ","ｱﾄﾙﾌｸｵｶﾋﾞﾖ","55","","","","","","","","1","20221001","","20221006",""
"40003","02/12/2019 00:00:00","12/31/9999 00:00:00","0","itg40916","02/12/2019 09:32:19","PVU_EX_1400","itg40916","02/12/2019 09:32:19","PVU_EX_1400","富田薬品（株）福岡支店","富田薬品（株）福岡支店","富田薬品　福岡支店","富田福岡","ﾄﾐﾀ ﾔｸﾋﾝ KK ﾌｸｵｶﾃﾝ","ﾄﾐﾀ ﾌｸｵｶ","55","","","","","092-431-8811","","","1","19000101","20190212","19000101",""
"40004","10/01/2025 00:00:00","12/31/9999 00:00:00","0","itg46273","09/12/2025 11:42:03","PVU_EX_1400","itg46273","09/12/2025 11:42:03","PVU_EX_1400","（株）翔薬福岡営業部","（株）翔薬福岡営業部","翔薬福岡営業部","翔薬福岡","KK ｼﾖｳﾔｸ ﾌｸｵｶ","ｼﾖｳﾔｸﾌｸｵｶ","55","","","","","092-471-2200","","","1","19000101","","19000101",""
"40005","04/01/2013 00:00:00","12/31/9999 00:00:00","0","ecld0918","03/29/2018 18:50:00","803001","ecld0918","03/29/2018 18:50:00","803001","（株）アステム北九州営業部","（株）アステム北九州営業部","アステム北九州営業部","ＡＳ北九州","KK ｱｽﾃﾑ ｷﾀｷﾕｳｼﾕｳ","ASｷﾀｷﾕｳｼﾕｳ","55","","","","","093-471-1981","093-417-1862","","1","19000101","","19000101",""
"40006","04/01/2026 00:00:00","12/31/9999 00:00:00","0","itg37786","02/25/2026 13:44:39","PVU_EX_1400","itg37786","02/25/2026 13:44:39","PVU_EX_1400","（株）アトル南九州統括営業部","（株）アトル南九州統括営業","アトル南九州統括","アトル南九","ｱﾄﾙﾐﾅﾐｷｭｳｼｭｳﾄｳｶﾂ","ｱﾄﾙﾐﾅﾐｷｭｳｼ","55","","","","","","","","1","","","20260401",""
"40007","04/01/2013 00:00:00","12/31/9999 00:00:00","0","ecld0918","03/29/2018 18:50:00","803001","ecld0918","03/29/2018 18:50:00","803001","（株）アステム筑後営業部","（株）アステム筑後営業部","アステム筑後営業部","ＡＳ筑後","KK ｱｽﾃﾑ ﾁｸｺﾞｴｲｷﾞﾖｳﾌﾞ","ASﾁｸｺﾞ","55","","","","","0942-32-1188","0942-31-7272","","1","19000101","","19000101",""
"40010","04/01/2016 00:00:00","12/31/9999 00:00:00","0","ips00023","03/29/2018 18:50:00","803001","ips00023","03/29/2018 18:50:00","803001","（株）翔薬北九州営業部","（株）翔薬北九州営業部","翔薬北九州営業部","翔薬北九州","KK ｼﾖｳﾔｸ ｷﾀｷﾕｳｼﾕｳｼｼﾔ","ｼﾖｳﾔｸｷﾀｷﾕｳ","55","","","","","093-571-1681","","","1","19000101","","19000101",""
"40014","04/01/2016 00:00:00","12/31/9999 00:00:00","0","ips00023","03/29/2018 18:50:00","803001","ips00023","03/29/2018 18:50:00","803001","（株）翔薬筑後営業部","（株）翔薬筑後営業部","翔薬筑後営業部","翔薬筑後","KKｼﾖｳﾔｸﾁｸｺﾞ","ｼﾖｳﾔｸﾁｸｺﾞ","55","","","","","0942-32-6285","0942-39-3462","","1","19000101","","19000101",""
"40016","04/01/2013 00:00:00","12/31/9999 00:00:00","0","ecld0918","03/29/2018 18:50:00","803001","ecld0918","03/29/2018 18:50:00","803001","（株）アトル北九州営業部","（株）アトル北九州営業部","アトル北九州営業部","アトル北九","KK ｱﾄﾙ ｷﾀｷﾕｳｼﾕｳｴｲｷﾞ","ｱﾄﾙ ｷﾀｷﾕｳ","55","","","","","093-571-3333","093-571-3331","","1","19000101","","19000101",""
"40018","04/01/2013 00:00:00","12/31/9999 00:00:00","0","ecl04321","03/29/2018 18:50:00","803001","ecl04321","03/29/2018 18:50:00","803001","（株）Ｐａｌｔａｃ九州営業","（株）Ｐａｌｔａｃ九州営業","Ｐａｌｔａｃ九州営業","ＰＴ九州営","KK ﾊﾟﾙ ｷﾕｳｼﾕｳ ｴｲｷﾞﾖｳ","ﾊﾟﾙ ｷﾕｳ ｴｲ","55","","","","","03-3817-3967","","","1","19000101","20111125","19000101",""
"40022","04/01/2013 00:00:00","12/31/9999 00:00:00","0","ecl03580","03/29/2018 18:50:00","803001","ecl03580","03/29/2018 18:50:00","803001","（株）アステム福岡営業部","（株）アステム福岡営業部","アステム福岡営業部","ＡＳ福岡","KK ｱｽﾃﾑﾌｸｵｶｴｲｷﾞﾖｳﾌﾞ","ASﾌｸｵｶ","55","","","","","092-626-8460","092-612-2500","","1","19000101","","19000101",""
"40024","04/06/2022 00:00:00","12/31/9999 00:00:00","0","itg36186","04/06/2022 16:26:34","PVU_EX_1400","itg36186","04/06/2022 16:26:34","PVU_EX_1400","（株）アステムＤＸ営業部","（株）アステムＤＸ営業部","アステムＤＸ営業部","ＡＳＤＸ","KK ｱｽﾃﾑDXｴｲｷﾞﾖｳﾌﾞ","ASDX","55","","","","","","","","1","20220406","","20220406",""
"40026","04/01/2016 00:00:00","12/31/9999 00:00:00","0","ips00023","03/29/2018 18:50:00","803001","ips00023","03/29/2018 18:50:00","803001","（株）アトル筑後営業部","（株）アトル筑後営業部","アトル筑後営業部","アトル筑後","KK ｱﾄﾙ ﾁｸｺﾞ","ｱﾄﾙ ﾁｸｺﾞ","55","","","","","0942-45-8451","0942-45-8444","","1","19000101","","19000101",""
"40035","04/01/2013 00:00:00","12/31/9999 00:00:00","0","ecl04321","03/29/2018 18:50:00","803001","ecl04321","03/29/2018 18:50:00","803001","（株）リードヘルスケア北九","（株）リードヘルスケア北九","リードＨＣ　北九州","ＲＨＣ北九","KK ﾘ-ﾄﾞﾍﾙｽｹｱｷﾀｷﾕｳｼﾕｳ","ﾘ-ﾄﾞﾀｷﾕｳｼﾕ","55","","","","","093-471-1981","093-417-1862","","1","19901101","","19901023",""
"40044","11/01/2024 00:00:00","12/31/9999 00:00:00","0","itg42390","10/28/2024 16:01:39","PVU_EX_1400","itg42390","10/28/2024 16:01:39","PVU_EX_1400","（株）翔薬","（株）翔薬","翔薬","翔薬","KK ｼﾖｳﾔｸ","ｼﾖｳﾔｸ","55","","","","","092-471-2200","","","1","","","20241101",""
"40046","07/01/2015 00:00:00","12/31/9999 00:00:00","0","ecl05317","03/29/2018 18:50:00","803001","ecl05317","03/29/2018 18:50:00","803001","（株）ＰＡＬＴＡＣ　九州支社","（株）ＰＡＬＴＡＣ九州支社","ＰＡＬＴＡＣ九州支社","ＰＴ九州","KK ﾊﾟﾙﾀﾂｸｷﾕｳｼﾕｳ","ﾊﾟﾙﾀﾂｸｷﾕｳｼ","55","","","","","092-957-7740","","","1","19911001","","19910911",""
"40047","02/08/2019 00:00:00","12/31/9999 00:00:00","0","itg40916","02/08/2019 16:14:00","PVU_EX_1400","itg40916","02/08/2019 16:14:00","PVU_EX_1400","（株）ＰＡＬＴＡＣ北九州","（株）ＰＡＬＴＡＣ北九州","ＰＡＬＴＡＣ北九州","ＰＴ北九州","KK ﾊﾟﾙﾀﾂｸHCｷﾀｷﾕｳｼﾕｳ","ﾊﾟﾙｷﾀｷﾕｳｼﾕ","55","","","","","093-882-6900","","","1","19911001","20190208","19910912",""
"40048","07/01/2015 00:00:00","12/31/9999 00:00:00","0","ecl05317","03/29/2018 18:50:00","803001","ecl05317","03/29/2018 18:50:00","803001","（株）ＰＡＬＴＡＣ九州支社","（株）ＰＡＬＴＡＣ九州支社","ＰＡＬＴＡＣ九州","ＰＴ九州","KK ﾊﾟﾙﾀﾂｸｷﾕｳｼﾕｳ","KK ﾊﾟﾙｷﾕ","55","","","","","0942-72-1133","","","1","19911001","","19910913",""
"40051","04/01/2017 00:00:00","12/31/9999 00:00:00","0","ecl05317","03/29/2018 18:50:00","803001","ecl05317","03/29/2018 18:50:00","803001","（株）リードヘルスケア西日本営業部","（株）リードＨＣ西日本営業","リードＨＣ西日本営業","ＲＨ西日営","ﾘ-ﾄﾞﾍﾙｽｹｱﾆｼﾆﾎﾝｴｲｷﾞﾖｳ","ﾘ-ﾄﾞﾆｼﾆﾎﾝｴ","55","","","","","092-883-6155","092-883-6132","","1","19940501","","19940421",""
"40054","01/14/2021 00:00:00","12/31/9999 00:00:00","0","itg36186","01/14/2021 15:47:20","PVU_EX_1400","itg36186","01/14/2021 15:48:38","PVU_EX_1400","（株）井田両国堂　福岡店","（株）井田両国堂　福岡店","井田両国堂　福岡店","井田　福岡","ｲﾀﾞﾘﾖｳｺﾞｸﾄﾞｳ ﾌｸｵｶ","ｲﾀﾞ ﾌｸｵｶ","55","","","","","092-931-7272","092-931-7273","","3","19970401","","19970326",""
"40061","12/01/2023 00:00:00","12/31/9999 00:00:00","0","itg45886","11/30/2023 13:12:10","PVU_EX_1400","itg45886","11/30/2023 13:12:10","PVU_EX_1400","株式会社アトル","（株）アトル","アトル","アトル","KKｱﾄﾙ","ｱﾄﾙ","55","","","","","092-451-8771","092-451-8754","","1","19991001","","19990909",""
"40079","04/06/2022 00:00:00","12/31/9999 00:00:00","0","itg36186","04/06/2022 16:39:30","PVU_EX_1400","itg36186","04/06/2022 16:39:30","PVU_EX_1400","（株）リードヘルスケア九州営業部","株）リードＨＣ九州営業部","リードＨＣ九州営業部","ＲＨＣ九州","KK ﾘ-ﾄﾞﾍﾙｽｹｱｷﾕｳｼﾕｳ","ﾘ-ﾄﾞｷﾕｳｼﾕｳ","55","","","","","","","","1","20220406","","20220406",""
"40080","04/07/2021 00:00:00","12/31/9999 00:00:00","0","itg36186","04/07/2021 13:55:56","PVU_EX_1400","itg36186","04/07/2021 13:55:56","PVU_EX_1400","（株）リードヘルスケア広域営業部","株）リードヘルスケア広域営","リードＨＣ広域営業部","ＲＨＣ広営","KK ﾘ-ﾄﾞﾍﾙｽｹｱｺｳｲｷｴｲｷﾞ","ﾘｰﾄﾞｺｳｲｷｴｲ","55","","","","","093-473-0321","093-475-0250","","1","19910401","","20050406",""
"40081","04/01/2013 00:00:00","12/31/9999 00:00:00","0","ecl04321","03/29/2018 18:50:00","803001","ecl04321","03/29/2018 18:50:00","803001","（株）トミタＨＣ第二支店","（株）トミタＨＣ第二支店","トミタＨＣ第二支店","トミタ第二","ﾄﾐﾀﾍﾙｽｹｱ ﾀﾞｲﾆｼﾃﾝ","ﾄﾐﾀHCﾀﾞｲﾆ","55","","","","","092-935-6262","092-936-0388","","1","20051221","20111129","20051221",""
"40082","04/01/2013 00:00:00","12/31/9999 00:00:00","0","ecl04321","03/29/2018 18:50:00","803001","ecl04321","03/29/2018 18:50:00","803001","（株）トミタＨＣ第一支店","（株）トミタＨＣ第一支店","トミタＨＣ第一支店","トミタ第一","ﾄﾐﾀﾍﾙｽｹｱ ﾀﾞｲｲﾁｼﾃﾝ","ﾄﾐﾀHCﾌｸｵｶ","55","","","","","092-935-6262","092-936-0388","","1","20051221","20121121","20060622",""
"40083","04/01/2026 00:00:00","12/31/9999 00:00:00","0","itg37786","02/19/2026 13:25:17","PVU_EX_1400","itg37786","02/19/2026 13:25:17","PVU_EX_1400","アルフレッサ（株）九州営業本部","アルフレッサ九州","アルフレッサ九州","ＡＦ九州","ｱﾙﾌﾚﾂｻ ｷｭｳｼｭｳ","AFｷｭｳｼｭｳ","55","","","","","092-626-9011","092-626-9019","","1","20080101","","20080317",""
"40084","02/08/2019 00:00:00","12/31/9999 00:00:00","0","itg40916","02/08/2019 16:00:27","PVU_EX_1400","itg40916","02/08/2019 16:00:27","PVU_EX_1400","シーエス薬品（株）九州営業","シーエス薬品（株）九州営業","シーエス薬品九州営業","シーエス九","ｼ-ｴｽﾔｸﾋﾝ ｷﾕｳｼﾕｳｴｲｷﾞﾖ","ｼ-ｴｽｷﾕｳｼﾕｳ","55","","","","","092-931-2210","092-931-2220","","1","20091228","20190208","20091228",""
"40085","04/06/2022 00:00:00","12/31/9999 00:00:00","0","itg36186","04/06/2022 16:32:14","PVU_EX_1400","itg36186","04/06/2022 16:34:30","PVU_EX_1400","（株）リードヘルスケア九州ＰＳ営業部","株）リードＨＣ九州ＰＳ営業","リードＨＣ九州ＰＳ営","ＲＨＣ九Ｐ","KK ﾘ-ﾄﾞﾍﾙｽｹｱｷﾕｳｼﾕｳPS","ﾘｰﾄﾞｷﾕｳPS","55","","","","","092-883-6155","092-883-6132","","1","20100617","","20100617",""
"40090","02/08/2019 00:00:00","12/31/9999 00:00:00","0","itg40916","02/08/2019 10:44:13","PVU_EX_1400","itg40916","02/08/2019 10:44:13","PVU_EX_1400","共創未来福岡薬品（株）","共創未来福岡薬品（株）","共創未来福岡","共創福岡","ｷﾖｳｿｳﾐﾗｲ ﾌｸｵｶ","ｷﾖｳｿｳﾌｸｵｶ","55","","","","","093-472-2727","093-473-5471","","2","20170501","20190208","20170525",""
"40091","12/01/2023 00:00:00","12/31/9999 00:00:00","0","itg39895","12/04/2023 09:38:34","PVU_EX_1400","itg39895","12/04/2023 09:38:34","PVU_EX_1400","（株）スカイメディカル九州","（株）スカイメディカル九州","スカイメディカル九州","スカイメデ","(ｶ)ｽｶｲﾒﾃﾞｲｶﾙｷﾕｳｼﾕｳ","ｽｶｲﾒﾃﾞｲｶﾙｷ","55","","","","","0942-48-8010","0942-48-8070","","2","20170701","","20170614",""
"40098","04/01/2013 00:00:00","12/31/9999 00:00:00","0","ecld0918","03/29/2018 18:50:00","803001","ecld0918","03/29/2018 18:50:00","803001","正晃（株）","正晃（株）","正晃","正晃","ｾｲｺｳ KK","ｾｲｺｳ","55","","","","","0000-00-0000","","","2","19000101","","19000101",""
"40888","04/01/2013 00:00:00","12/31/9999 00:00:00","0","ips00015","03/29/2018 18:50:00","803001","ips00015","03/29/2018 18:50:00","803001","福岡の代理店","福岡の代理店","福岡の代理店","福・代理店","ﾌｸｵｶﾉ ﾀﾞｲﾘﾃﾝ","ﾌｸｵｶ","55","","","","","0000-00-0000","","","9","19000101","","19000101",""
"40889","04/01/2013 00:00:00","12/31/9999 00:00:00","0","","03/29/2018 18:50:00","803001","","03/29/2018 18:50:00","803001","福岡の代理店","福岡の代理店","福岡の代理店","福・代理店","ﾌｸｵｶﾉ ﾀﾞｲﾘﾃﾝ","ﾌｸｵｶ","55","","","","","0000-00-0000","","","9","19000101","","19000101",""
"40890","04/12/2019 00:00:00","12/31/9999 00:00:00","0","itg36186","04/12/2019 14:03:33","PVU_EX_1400","itg36186","04/12/2019 14:03:33","PVU_EX_1400","アルフレッサヘルスケア（株）九州沖縄支社","アルフレッサＨＣ九州沖縄","アルフレッサＨＣ九沖","アルフ九沖","ｱﾙﾌﾚﾂｻHCｷﾕｳｼﾕｳｵｷﾅﾜ","ｱﾙﾌｷﾕｳ ｵｷ","55","","","","","092-931-2211","","","1","20110907","","20110907",""
"41001","04/07/2022 00:00:00","12/31/9999 00:00:00","0","itg36186","04/07/2022 07:38:25","PVU_EX_1400","itg36186","04/07/2022 07:38:25","PVU_EX_1400","（株）アステム佐賀筑後営業部","（株）アステム佐賀筑後営","アステム佐賀筑後営","ＡＳ佐筑","KK ｱｽﾃﾑ ｻｶﾞﾁｸｺﾞ","ASｻｶﾞﾁｸｺﾞ","55","","","","","0952-72-8000","0952-72-1843","","1","19000101","","19000101",""
"41002","04/22/2020 00:00:00","12/31/9999 00:00:00","0","itg19647","04/22/2020 08:30:54","PVU_EX_1400","itg19647","04/22/2020 08:30:54","PVU_EX_1400","（株）アトル西九州営業部","（株）アトル西九州営業部","アトル西九州営業部","アトル西九","KKｱﾄﾙ ﾆｼｷﾕｳｼﾕｳｴｲｷﾞﾖｳ","ｱﾄﾙ ﾆｼｷﾕｳ","55","","","","","0952-29-7161","0952-24-2621","","1","20161001","","20161001",""
"41003","04/01/2016 00:00:00","12/31/9999 00:00:00","0","ips00023","03/29/2018 18:50:00","803001","ips00023","03/29/2018 18:50:00","803001","（株）翔薬佐賀営業部","（株）翔薬佐賀営業部","翔薬佐賀営業部","翔薬佐賀","KK ｼﾖｳﾔｸ ｻｶﾞ","ｼﾖｳﾔｸ ｻｶﾞ","55","","","","","0952-30-3211","","","1","19000101","","19000101",""
"41005","09/12/2025 00:00:00","12/31/9999 00:00:00","0","itg45886","09/12/2025 10:29:10","PVU_EX_1400","itg45886","09/12/2025 10:29:10","PVU_EX_1400","フォレストグループ","フォレストグループ","フォレストＧ","フォレスト","ﾌｫﾚｽﾄ G","ﾌｫﾚｽﾄ G","55","","","","","0942-87-7311","0942-87-7313","","1","","","20241101",""
"41006","11/01/2024 00:00:00","12/31/9999 00:00:00","0","itg42390","10/28/2024 16:28:50","PVU_EX_1400","itg42390","10/28/2024 16:28:50","PVU_EX_1400","（株）アステム","（株）アステム","アステム","アステム","KK ｱｽﾃﾑ","KK ｱｽﾃﾑ","55","","","","","0942-87-7311","0942-87-7313","","1","","","20241101",""
"41007","10/01/2025 00:00:00","12/31/9999 00:00:00","0","itg45886","09/29/2025 11:39:02","PVU_EX_1400","itg45886","09/29/2025 11:39:02","PVU_EX_1400","（株）宮崎温仙堂商店佐賀支店","（株）宮崎温仙堂商店佐賀","宮崎温仙堂佐賀支店","温仙堂佐賀","KK ﾐﾔｻﾞｷ ｵﾝｾﾝﾄﾞｳ ｻｶﾞ","ｵﾝｾﾝﾄﾞｳ ｻｶ","55","","","","","0000-00-0000","","","1","19000101","","19000101",""
"41010","02/08/2019 00:00:00","12/31/9999 00:00:00","0","itg40916","02/08/2019 16:15:50","PVU_EX_1400","itg40916","02/08/2019 16:15:50","PVU_EX_1400","（株）ＰＡＬＴＡＣ佐賀","（株）ＰＡＬＴＡＣ佐賀","ＰＡＬＴＡＣ佐賀","ＰＴ佐賀","KK ﾊﾟﾙﾀﾂｸｻｶﾞｼﾃﾝ","ﾊﾟCｻｶﾞｴｲ","55","","","","","093-882-6900","","","1","19911001","20190208","19910912",""
"41888","04/01/2013 00:00:00","12/31/9999 00:00:00","0","ips00015","03/29/2018 18:50:00","803001","ips00015","03/29/2018 18:50:00","803001","佐賀の代理店","佐賀の代理店","佐賀の代理店","佐・代理店","ｻｶﾞﾉ ﾀﾞｲﾘﾃﾝ","ｻｶﾞ","55","","","","","0000-00-0000","","","9","19000101","","19000101",""
"41889","04/01/2013 00:00:00","12/31/9999 00:00:00","0","","03/29/2018 18:50:00","803001","","03/29/2018 18:50:00","803001","佐賀の代理店","佐賀の代理店","佐賀の代理店","佐・代理店","ｻｶﾞﾉ ﾀﾞｲﾘﾃﾝ","ｻｶﾞ","55","","","","","0000-00-0000","","","9","19000101","","19000101",""
"42001","04/01/2024 00:00:00","12/31/9999 00:00:00","0","itg45886","03/25/2024 13:26:35","PVU_EX_1400","itg45886","03/25/2024 13:26:35","PVU_EX_1400","東七（株）","東七（株）","東七（株）","東七","ﾄｳｼﾁ","ﾄｳｼﾁ","55","","","","","0956-41-0777","","","1","19000101","","19000101",""
"42002","04/01/2026 00:00:00","12/31/9999 00:00:00","0","itg37786","02/16/2026 15:49:09","PVU_EX_1400","itg37786","02/16/2026 15:49:09","PVU_EX_1400","（株）宮崎温仙堂商店医薬事業部","（株）宮崎温仙堂商店医薬","宮崎温仙堂医薬事業部","宮崎温仙堂","ﾐﾔｻﾞｷｵﾝｾﾝﾄﾞｳ ｲﾔｸ","ｵﾝｾﾝﾄﾞｳ","55","","","","","0957-22-3350","","","1","19000101","","19000101",""
"42003","04/01/2026 00:00:00","12/31/9999 00:00:00","0","itg37786","02/24/2026 14:38:19","PVU_EX_1400","itg19647","03/12/2026 16:40:00","PVU_EX_1400","東七（株）ＴＳ営業本部","東七（株）ＴＳ営業本部","東七ＴＳ営業本部","東七","ﾄｳｼﾁｴｲｷﾞｮｳﾎﾝﾌﾞ","ﾄｳｼﾁｴｲｷﾞｮｳ","55","","","","","","","","1","","","20260401",""
"42004","04/01/2016 00:00:00","12/31/9999 00:00:00","0","ips00023","03/29/2018 18:50:00","803001","ips00023","03/29/2018 18:50:00","803001","（株）翔薬長崎営業部","（株）翔薬長崎営業部","翔薬長崎営業部","翔薬長崎","KK ｼﾖｳﾔｸ ﾅｶﾞｻｷ","ｼﾖｳﾔｸﾅｶﾞｻｷ","55","","","","","0958-23-2121","","","1","19000101","","19000101",""
"42009","04/05/2022 00:00:00","12/31/9999 00:00:00","0","itg19647","04/05/2022 16:07:44","PVU_EX_1400","itg19647","04/05/2022 16:07:44","PVU_EX_1400","藤村薬品（株）","藤村薬品（株）","藤村薬品（株）","藤村薬品","ﾌｼﾞﾑﾗ ﾔｸﾋﾝ KK","ﾌｼﾞﾑﾗ ﾔｸﾋﾝ","55","","","","","0958-37-8331","","","1","19000101","","19000101",""
"42017","02/12/2019 00:00:00","12/31/9999 00:00:00","0","itg40916","02/12/2019 09:34:24","PVU_EX_1400","itg40916","02/12/2019 09:34:24","PVU_EX_1400","富田薬品（株）長崎支店","富田薬品（株）長崎支店","富田薬品　長崎支店","富田長崎","ﾄﾐﾀﾔｸﾋﾝ KK ﾅｶﾞｻｷｼﾃﾝ","ﾄﾐﾀ ﾅｶﾞｻｷ","55","","","","","0000-00-0000","","","1","19000101","20190212","19000101",""
"42018","02/08/2019 00:00:00","12/31/9999 00:00:00","0","itg40916","02/08/2019 16:17:10","PVU_EX_1400","itg40916","02/08/2019 16:17:10","PVU_EX_1400","（株）ＰＡＬＴＡＣ長崎","（株）ＰＡＬＴＡＣ長崎","ＰＡＬＴＡＣ長崎","ＰＴ長崎","KK ﾊﾟﾙﾀﾂｸﾅｶﾞｻｷｴｲｷﾞ","ﾊﾟﾙﾅｶﾞｻｷ","55","","","","","0942-72-1133","","","1","19911001","20190208","19910912",""
"42019","02/08/2019 00:00:00","12/31/9999 00:00:00","0","itg40916","02/08/2019 10:54:26","PVU_EX_1400","itg40916","02/08/2019 10:54:26","PVU_EX_1400","（株）アトル長崎営業部","（株）アトル長崎営業部","アトル長崎営業部","アトル長崎","KK ｱﾄﾙ ﾅｶﾞｻｷ","ｱﾄﾙ ﾅｶﾞｻｷ","55","","","","","0958-22-0303","0958-22-0304","","1","19960405","20190208","19960405",""
"42102","11/01/2024 00:00:00","12/31/9999 00:00:00","0","itg42390","10/28/2024 16:06:22","PVU_EX_1400","itg42390","10/28/2024 16:06:22","PVU_EX_1400","（株）宮崎温仙堂商店","（株）宮崎温仙堂商店","宮崎温仙堂","宮崎温仙堂","KK ﾐﾔｻﾞｷ ｵﾝｾﾝﾄﾞｳ","ｵﾝｾﾝﾄﾞｳ","55","","","","","0957-22-3350","","","1","","","20241101",""
"42888","04/01/2013 00:00:00","12/31/9999 00:00:00","0","ips00015","03/29/2018 18:50:00","803001","ips00015","03/29/2018 18:50:00","803001","長崎の代理店","長崎の代理店","長崎の代理店","長・代理店","ﾅｶﾞｻｷﾉ ﾀﾞｲﾘﾃﾝ","ﾅｶﾞｻｷ","55","","","","","0000-00-0000","","","9","19000101","","19000101",""
